HUSH,BLUE,5397B7,83,151,183,199,0.409836065573771,0.52156862745098
BLUE PAISLEY,BLUE,2282A8,34,130,168,197,0.663366336633663,0.396078431372549
PORT AU PRINCE,BLUE,006A93,0,106,147,197,1,0.288235294117647
WAVECREST,BLUE,D6E1E4,214,225,228,193,0.205882352941177,0.866666666666667
DUCK'S EGG BLUE,BLUE,CCDFE8,204,223,232,199,0.378378378378378,0.854901960784314
WINDSOR WAY,BLUE,9FC9E4,159,201,228,203,0.560975609756098,0.758823529411765
SALEM BLUE,BLUE,66A9D3,102,169,211,203,0.553299492385787,0.613725490196079
QUIET NIGHT,BLUE,3E8FBC,62,143,188,201,0.504,0.490196078431373
NORTH SEA,BLUE,1D78AB,29,120,171,202,0.71,0.392156862745098
RAVE REGATTA,BLUE,00619D,0,97,157,203,1,0.307843137254902
OCEAN BREEZE,BLUE,D3E5EB,211,229,235,195,0.375,0.874509803921569
NIAGARA FALLS,BLUE,CBE3EE,203,227,238,199,0.507246376811594,0.864705882352941
SONGBIRD,BLUE,A3D1EB,163,209,235,202,0.642857142857143,0.780392156862745
XAVIER BLUE,BLUE,6AB4E0,106,180,224,202,0.655555555555556,0.647058823529412
SORCERER,BLUE,3398CE,51,152,206,201,0.612648221343874,0.503921568627451
NEWPORT BLUE,BLUE,1C8AC9,28,138,201,202,0.755458515283843,0.449019607843137
COBALT GLAZE,BLUE,0072B5,0,114,181,202,1,0.354901960784314
FIRST LIGHT,BLUE,D9E6EE,217,230,238,203,0.381818181818182,0.892156862745098
BLUE BOOTIES,BLUE,C8DDEE,200,221,238,207,0.527777777777778,0.858823529411765
SWEET DREAMS,BLUE,9BC7EA,155,199,234,207,0.652892561983471,0.762745098039216
WINDJAMMER,BLUE,62A5DF,98,165,223,208,0.661375661375661,0.629411764705882
MAGICAL MERLIN,BLUE,3D8ED0,61,142,208,207,0.609958506224066,0.527450980392157
ELECTRIC BLUE,BLUE,1E80C7,30,128,199,205,0.737991266375546,0.449019607843137
COBALT STONE,BLUE,0264AE,2,100,174,206,0.977272727272727,0.345098039215686
FIRST FROST,BLUE,DAE3E9,218,227,233,204,0.254237288135593,0.884313725490196
TOUCH OF BLUE,BLUE,C2D7E9,194,215,233,208,0.469879518072289,0.837254901960784
VIVA LA BLEU,BLUE,97BEE2,151,190,226,209,0.56390977443609,0.73921568627451
OVERCAST,BLUE,73A3D0,115,163,208,209,0.497326203208556,0.633333333333333
KING TRITON,BLUE,3C85BE,60,133,190,206,0.52,0.490196078431373
PLANETARIUM,BLUE,1C70AD,28,112,173,205,0.721393034825871,0.394117647058824
SUDDENLY SAPPHIRE,BLUE,1A5897,26,88,151,210,0.706214689265537,0.347058823529412
SWEET ILLUSION,BLUE,E0E8EC,224,232,236,200,0.24,0.901960784313726
HAUNTING HUE,BLUE,D3E0EC,211,224,236,209,0.396825396825397,0.876470588235294
BABY BUNTING,BLUE,ABCAEA,171,202,234,210,0.6,0.794117647058824
VICTORIA BLUE,BLUE,7DAEE1,125,174,225,211,0.625,0.686274509803922
BLUE DART,BLUE,518FD1,81,143,209,211,0.581818181818182,0.568627450980392
ROYAL PLUME,BLUE,3C7AC2,60,122,194,212,0.52755905511811,0.498039215686275
RAINBOW BRIGHT,BLUE,2863AD,40,99,173,213,0.624413145539906,0.417647058823529
ABYSS,BLUE,DFE6EA,223,230,234,202,0.20754716981132,0.896078431372549
BLUE SILK,BLUE,D0DCE8,208,220,232,210,0.342857142857143,0.862745098039216
VALOR,BLUE,A3BCDB,163,188,219,213,0.4375,0.749019607843137
BOUDOIR BLUE,BLUE,7EA3D2,126,163,210,214,0.482758620689655,0.658823529411765
BLUEBERRY POPOVER,BLUE,5488C0,84,136,192,211,0.461538461538462,0.541176470588235
NOCTURNE SHADE,BLUE,356FAD,53,111,173,211,0.530973451327434,0.443137254901961
FLORENTINE LAPIS,BLUE,1C5798,28,87,152,211,0.688888888888889,0.352941176470588
MORNING SONG,AQUA,E4ECE9,228,236,233,158,0.173913043478261,0.909803921568628
HONESTY,AQUA,DFEBE9,223,235,233,170,0.23076923076923,0.898039215686274
PRISTINE PETAL,AQUA,D5E1E0,213,225,224,175,0.166666666666666,0.858823529411765
MISTY SURF,AQUA,B5C8C9,181,200,201,183,0.15625,0.749019607843137
AQUA SMOKE,AQUA,8C9FA0,140,159,160,183,0.0952380952380952,0.588235294117647
BLUE BLOOD,AQUA,6B7F81,107,127,129,185,0.0932203389830508,0.462745098039216
MOUNTAIN PINE,AQUA,3B5257,59,82,87,191,0.191780821917808,0.286274509803922
WATERY BLUE,AQUA,CFDFDD,207,223,221,173,0.2,0.843137254901961
SKY DIVING,AQUA,C6D6D7,198,214,215,184,0.175257731958763,0.809803921568628
BLUE BY YOU,AQUA,A0B7BA,160,183,186,187,0.158536585365854,0.67843137254902
SYMPHONY OF BLUE,AQUA,89A0A6,137,160,166,192,0.140096618357488,0.594117647058824
PUDDLE JUMPER,AQUA,6A8389,106,131,137,192,0.127572016460905,0.476470588235294
SUPERSTITION,AQUA,5B6E74,91,110,116,194,0.120772946859903,0.405882352941176
OBSIDIAN,AQUA,445055,68,80,85,198,0.111111111111111,0.3
GRAY GLIMPSE,AQUA,E0E4E2,224,228,226,150,0.0689655172413795,0.886274509803922
WINTER CHILL,AQUA,C9D2D1,201,210,209,173,0.0909090909090909,0.805882352941177
NAUTICAL STAR,AQUA,AAB5B7,170,181,183,189,0.0828025477707007,0.692156862745098
AFTER THE STORM,AQUA,919FA1,145,159,161,188,0.0784313725490196,0.6
ROUGH RIDE,AQUA,7A8687,122,134,135,185,0.0513833992094862,0.503921568627451
PHANTOM,AQUA,6E797B,110,121,123,189,0.055793991416309,0.456862745098039
MOSTLY METAL,AQUA,575E5F,87,94,95,188,0.043956043956044,0.356862745098039
SEA FROST,AQUA,D5DCDC,213,220,220,180,0.090909090909091,0.849019607843137
SKY SPLASH,AQUA,C9D3D3,201,211,211,180,0.102040816326531,0.807843137254902
SPECIAL DELIVERY,AQUA,A5B2B7,165,178,183,197,0.111111111111111,0.682352941176471
SYMMETRY,AQUA,8FA0A7,143,160,167,198,0.12,0.607843137254902
NIGHT RENDEZVOUS,AQUA,66787E,102,120,126,195,0.105263157894737,0.447058823529412
MYSTERIOUS,AQUA,535E63,83,94,99,199,0.0879120879120879,0.356862745098039
WITCHCRAFT,AQUA,474C50,71,76,80,207,0.0596026490066225,0.296078431372549
SEA PEARL,AQUA,E0E9E4,224,233,228,147,0.169811320754717,0.896078431372549
RAINSONG,AQUA,DEE8E3,222,232,227,150,0.178571428571428,0.890196078431373
MORNING BREEZE,AQUA,D5E3DE,213,227,222,159,0.2,0.862745098039216
BLUE SHAMROCK,AQUA,BACBC4,186,203,196,155,0.140495867768595,0.762745098039216
SPRUCE SHADE,AQUA,91A49D,145,164,157,158,0.0945273631840797,0.605882352941177
DWARF SPRUCE,AQUA,71847D,113,132,125,158,0.0775510204081633,0.480392156862745
DARK GREEN VELVET,AQUA,4A5B51,74,91,81,145,0.103030303030303,0.323529411764706
ICE FLOE,AQUA,D8E7E1,216,231,225,156,0.238095238095238,0.876470588235294
GREEN WAVE,AQUA,C3DCD5,195,220,213,163,0.263157894736842,0.813725490196078
CASSIOPEIA,AQUA,AED0C9,174,208,201,168,0.265625,0.749019607843137
CARIBBEAN GREEN,AQUA,89BAB2,137,186,178,170,0.262032085561497,0.633333333333333
TREASURE ISLE,AQUA,609D91,96,157,145,168,0.241106719367589,0.496078431372549
CARLISLE,AQUA,45867C,69,134,124,171,0.320197044334975,0.398039215686275
DEEP VERIDIAN,AQUA,116356,17,99,86,170,0.706896551724138,0.227450980392157
PEACEFUL NIGHT,AQUA,D6E7E3,214,231,227,166,0.261538461538461,0.872549019607843
BIG SKY,AQUA,CDE2DE,205,226,222,169,0.265822784810126,0.845098039215686
VERIDIAN GREEN,AQUA,BCD7D4,188,215,212,173,0.252336448598131,0.790196078431373
PITTER PATTER,AQUA,9BC2BD,155,194,189,172,0.24223602484472,0.684313725490196
CATALINA,AQUA,72A49F,114,164,159,174,0.21551724137931,0.545098039215686
JERICHO JADE,AQUA,4D8681,77,134,129,175,0.270142180094787,0.413725490196078
EMPRESS TEAL,AQUA,10605A,16,96,90,176,0.714285714285714,0.219607843137255
DELICATE MIST,AQUA,E1EBE5,225,235,229,144,0.2,0.901960784313725
BLUE LULLABY,AQUA,C8D7D2,200,215,210,160,0.157894736842105,0.813725490196078
SEA SPRITE,AQUA,B7CCC7,183,204,199,166,0.170731707317073,0.758823529411765
PARAKEET PETE,AQUA,94B1A9,148,177,169,163,0.156756756756757,0.637254901960784
YUCCA,AQUA,75978F,117,151,143,166,0.140495867768595,0.525490196078431
SMOKY EMERALD,AQUA,4C726B,76,114,107,169,0.2,0.372549019607843
HOLLY LEAF,AQUA,2E5A50,46,90,80,166,0.323529411764706,0.266666666666667
MORNING FOG,AQUA,D0DBD7,208,219,215,158,0.132530120481928,0.837254901960784
THUNDER BAY,AQUA,CBD9D7,203,217,215,171,0.155555555555556,0.823529411764706
BABBLING BROOK,AQUA,BECFCD,190,207,205,173,0.150442477876106,0.77843137254902
HOLLY GLEN,AQUA,A2B7B5,162,183,181,174,0.127272727272727,0.676470588235294
GREEN GRANITE,AQUA,7C9793,124,151,147,171,0.114893617021277,0.53921568627451
EVENING EMERALD,AQUA,56736F,86,115,111,172,0.144278606965174,0.394117647058824
CRYSTAL BALL,AQUA,365955,54,89,85,173,0.244755244755245,0.280392156862745
RAIN DROP,AQUA,E7EEE8,231,238,232,129,0.170731707317073,0.919607843137255
JACK FROST,AQUA,DAE6E3,218,230,227,165,0.193548387096774,0.87843137254902
CAVE PEARL,AQUA,D6E5E2,214,229,226,168,0.223880597014925,0.868627450980392
BLUE WILLOW,AQUA,A8BBBA,168,187,186,177,0.12258064516129,0.696078431372549
SCARBOROUGH,AQUA,809391,128,147,145,174,0.0808510638297872,0.53921568627451
JUNIPER BERRY,AQUA,576B6B,87,107,107,180,0.103092783505155,0.380392156862745
NIGHT WATCH,AQUA,3C504F,60,80,79,177,0.142857142857143,0.274509803921569
MILD MINT,AQUA,DCE6E3,220,230,227,162,0.166666666666667,0.882352941176471
SPRING MIST,AQUA,D3E0DE,211,224,222,171,0.173333333333333,0.852941176470588
JULEP GREEN,AQUA,C7DBD9,199,219,217,174,0.217391304347826,0.819607843137255
FROSTY GLADE,AQUA,A0C0BF,160,192,191,178,0.20253164556962,0.690196078431373
PALMETTO,AQUA,6D9A9B,109,154,155,181,0.186991869918699,0.517647058823529
LUCKY SHAMROCK,AQUA,487A7B,72,122,123,181,0.261538461538462,0.382352941176471
EMERALD POOL,AQUA,155E60,21,94,96,182,0.641025641025641,0.229411764705882
CAMEO GREEN,AQUA,DCE6E5,220,230,229,174,0.166666666666667,0.882352941176471
MOUNTAIN DEW,AQUA,CFE2E0,207,226,224,174,0.246753246753247,0.849019607843137
MISTY AQUA,AQUA,BCDBDB,188,219,219,180,0.300970873786408,0.798039215686275
AQUA FIESTA,AQUA,8CC3C3,140,195,195,180,0.314285714285714,0.656862745098039
TEAL BAYOU,AQUA,57A1A0,87,161,160,179,0.298387096774194,0.486274509803922
JADE JEWEL,AQUA,247E81,36,126,129,182,0.563636363636364,0.323529411764706
TAHITIAN TREAT,AQUA,00686D,0,104,109,183,1,0.213725490196078
MEADOWSWEET MIST,AQUA,D4E3E2,212,227,226,176,0.211267605633802,0.86078431372549
PISTACHIO CREAM,AQUA,D5E2E1,213,226,225,175,0.183098591549296,0.86078431372549
COSMIC RAYS,AQUA,CADADA,202,218,218,180,0.177777777777778,0.823529411764706
COLONIAL AQUA,AQUA,A1BDBF,161,189,191,184,0.189873417721519,0.690196078431373
CATHEDRAL GLASS,AQUA,7A999C,122,153,156,185,0.146551724137931,0.545098039215686
VINING IVY,AQUA,4B7378,75,115,120,187,0.230769230769231,0.382352941176471
DEEP EMERALD,AQUA,2A545C,42,84,92,190,0.373134328358209,0.262745098039216
AQUA SPARKLE,AQUA,D3E4E6,211,228,230,186,0.27536231884058,0.864705882352941
WATER LILY,AQUA,CEE0E3,206,224,227,189,0.272727272727273,0.849019607843137
EVERGLADE MIST,AQUA,B7D7DE,183,215,222,191,0.371428571428572,0.794117647058824
KINGSTON AQUA,AQUA,8FBCC4,143,188,196,189,0.309941520467836,0.664705882352941
ACAPULCO CLIFFS,AQUA,4E9AA8,78,154,168,189,0.365853658536585,0.482352941176471
BERMUDA,AQUA,1B7D8D,27,125,141,188,0.678571428571429,0.329411764705882
CARIBBEAN SPLASH,AQUA,00697C,0,105,124,189,1,0.243137254901961
BEACHCOMBER,AQUA,D9E4E5,217,228,229,185,0.1875,0.874509803921569
EMBELLISHMENT,AQUA,CBDEE2,203,222,226,190,0.283950617283951,0.841176470588235
MIDSUMMER'S DREAM,AQUA,B4D0D9,180,208,217,195,0.327433628318584,0.77843137254902
CRYSTAL LAKE,AQUA,88B5C4,136,181,196,195,0.337078651685393,0.650980392156863
AQUA BLUE,AQUA,5E97A9,94,151,169,194,0.303643724696356,0.515686274509804
ADVENTURE,AQUA,34788C,52,120,140,194,0.458333333333333,0.376470588235294
JAMAICAN DREAM,AQUA,04627A,4,98,122,192,0.936507936507937,0.247058823529412
WINTERGREEN,AQUA,D4EDE3,212,237,227,156,0.409836065573771,0.880392156862745
WINTERGREEN MINT,AQUA,BDE8D8,189,232,216,158,0.48314606741573,0.825490196078431
ALMOST AQUA,AQUA,98DDC5,152,221,197,159,0.503649635036496,0.731372549019608
TROPICAL TIDE,AQUA,5ECAAE,94,202,174,164,0.504672897196262,0.580392156862745
ALOHA,AQUA,1DB394,29,179,148,168,0.721153846153846,0.407843137254902
CONGO GREEN,AQUA,00A483,0,164,131,168,1,0.32156862745098
CAROLINA GREEN,AQUA,008B6D,0,139,109,167,1,0.272549019607843
TROPICAL DREAM,AQUA,D9EAE5,217,234,229,162,0.288135593220339,0.884313725490196
SERENDIPITY,AQUA,BDE1D8,189,225,216,165,0.375,0.811764705882353
WHIRLPOOL,AQUA,A5D8CD,165,216,205,167,0.395348837209302,0.747058823529412
PALE JADE,AQUA,77C3B4,119,195,180,168,0.387755102040816,0.615686274509804
JEWEL WEED,AQUA,46A795,70,167,149,169,0.409282700421941,0.464705882352941
MIAMI JADE,AQUA,17917F,23,145,127,171,0.726190476190476,0.329411764705882
MEDIEVAL FOREST,AQUA,007E6B,0,126,107,171,1,0.247058823529412
HALLOWED HUSH,AQUA,E2EBE5,226,235,229,140,0.183673469387755,0.903921568627451
SWAN LAKE,AQUA,C5E5E2,197,229,226,174,0.380952380952381,0.835294117647059
MINERVA,AQUA,B5DEDA,181,222,218,174,0.383177570093458,0.790196078431373
TROPICAL HOLIDAY,AQUA,8FCDC7,143,205,199,174,0.382716049382716,0.682352941176471
ARTESIAN WELL,AQUA,5EB2AA,94,178,170,174,0.352941176470588,0.533333333333333
AZURE TIDE,AQUA,2B9890,43,152,144,176,0.558974358974359,0.382352941176471
ROMANTIC ISLE,AQUA,007C75,0,124,117,177,1,0.243137254901961
ICE BLUE,AQUA,E1EDE6,225,237,230,145,0.25,0.905882352941177
CASCADE,AQUA,D4EDE6,212,237,230,163,0.409836065573771,0.880392156862745
SILENT RIPPLE,AQUA,ABE3DE,171,227,222,175,0.5,0.780392156862745
ISLE ROYALE,AQUA,80D7CF,128,215,207,174,0.520958083832335,0.672549019607843
TINT OF TURQUOISE,AQUA,41BFB5,65,191,181,175,0.496062992125984,0.501960784313726
GRECIAN ISLE,AQUA,00A49B,0,164,155,177,1,0.32156862745098
TORRID TURQUOISE,AQUA,00938B,0,147,139,177,1,0.288235294117647
FREE SPIRIT,AQUA,DEEEED,222,238,237,176,0.32,0.901960784313726
SEASPRAY,AQUA,D2EBEA,210,235,234,178,0.384615384615384,0.872549019607843
PALE SEAFOAM,AQUA,C3E7E8,195,231,232,182,0.44578313253012,0.837254901960784
SEASCAPE GREEN,AQUA,B5E4E4,181,228,228,180,0.465346534653465,0.801960784313726
TROPICAL SPLASH,AQUA,70CBCE,112,203,206,182,0.489583333333333,0.623529411764706
MONTEGO BAY,AQUA,3FBABD,63,186,189,181,0.5,0.494117647058824
RIVIERA PARADISE,AQUA,009A9E,0,154,158,182,1,0.309803921568627
AQUA TINT,AQUA,E5F1EE,229,241,238,165,0.3,0.92156862745098
PLATEAU,AQUA,D3E7E5,211,231,229,174,0.294117647058824,0.866666666666667
AQUA WHISPER,AQUA,BFDFDF,191,223,223,180,0.333333333333333,0.811764705882353
FLING GREEN,AQUA,8ECFD0,142,207,208,181,0.4125,0.686274509803922
BISCAY BAY,AQUA,4FB3B3,79,179,179,180,0.396825396825397,0.505882352941176
SEA FANTASY,AQUA,1A9597,26,149,151,181,0.706214689265537,0.347058823529412
HYPNOTIC SEA,AQUA,00787F,0,120,127,183,1,0.249019607843137
BLUE PHLOX,AQUA,D2E6E8,210,230,232,185,0.323529411764706,0.866666666666667
GALACTICA,AQUA,C4DDE2,196,221,226,190,0.340909090909091,0.827450980392157
IDYLLIC ISLE,AQUA,94C8D2,148,200,210,190,0.407894736842105,0.701960784313725
BLUE CALYPSO,AQUA,55A7B6,85,167,182,189,0.39917695473251,0.523529411764706
SAFE HARBOR,AQUA,1E8EA1,30,142,161,189,0.68586387434555,0.374509803921569
BIMINI BLUE,AQUA,007A91,0,122,145,190,1,0.284313725490196
BREATHLESS,AQUA,DEECED,222,236,237,184,0.294117647058824,0.9
ENCHANTED EVENING,AQUA,D3E9EC,211,233,236,187,0.396825396825397,0.876470588235294
SURF'S UP,AQUA,C6E4EB,198,228,235,191,0.48051948051948,0.849019607843137
OCEAN CRUISE,AQUA,9CD4E1,156,212,225,191,0.534883720930232,0.747058823529412
HIGH DIVE,AQUA,59B9CC,89,185,204,190,0.529953917050691,0.574509803921569
JAMAICAN SEA,AQUA,26A5BA,38,165,186,189,0.660714285714286,0.43921568627451
MEDITERRANEAN BLUE,AQUA,0090A8,0,144,168,189,1,0.329411764705882
SNOWBANK,PURPLE,E8E9E9,232,233,233,180,0.0222222222222221,0.911764705882353
MOONDANCE,PURPLE,E1E1E2,225,225,226,240,0.0169491525423728,0.884313725490196
WAYWARD WINDS,PURPLE,DEDFE2,222,223,226,225,0.0645161290322578,0.87843137254902
GLISTENING GRAY,PURPLE,B1B3BE,177,179,190,231,0.090909090909091,0.719607843137255
FLANNEL PAJAMAS,PURPLE,8B8D98,139,141,152,231,0.0593607305936074,0.570588235294118
ALLEY CAT,PURPLE,656874,101,104,116,228,0.0691244239631337,0.425490196078431
BLACK FLAME,PURPLE,484B5A,72,75,90,230,0.111111111111111,0.317647058823529
LOVE BIRD,PURPLE,F1EBEA,241,235,234,9,0.2,0.931372549019608
MAUVE WISP,PURPLE,EADDE1,234,221,225,342,0.236363636363636,0.892156862745098
TINTED ROSEWOOD,PURPLE,E1C8D1,225,200,209,338,0.294117647058823,0.833333333333333
MAUVELOUS,PURPLE,D6B3C0,214,179,192,338,0.299145299145299,0.770588235294118
WINSOME ROSE,PURPLE,C28BA1,194,139,161,336,0.310734463276836,0.652941176470588
WILD STRAWBERRY,PURPLE,A5647E,165,100,126,336,0.26530612244898,0.519607843137255
WILD PLUM,PURPLE,83455D,131,69,93,337,0.31,0.392156862745098
MAGICAL MOONLIGHT,PURPLE,F0EEEB,240,238,235,36,0.142857142857143,0.931372549019608
BARELY ROSE,PURPLE,EDE0E3,237,224,227,346,0.26530612244898,0.903921568627451
SANTOLINA BLOOMS,PURPLE,E3D0D5,227,208,213,344,0.253333333333333,0.852941176470588
PINK POTION,PURPLE,CEAEBB,206,174,187,336,0.246153846153846,0.745098039215686
KEEPSAKE ROSE,PURPLE,B08693,176,134,147,341,0.21,0.607843137254902
WILD GERANIUM,PURPLE,986A79,152,106,121,340,0.182539682539683,0.505882352941176
CHILLED WINE,PURPLE,6D4052,109,64,82,336,0.260115606936416,0.33921568627451
MILK AND COOKIES,PURPLE,E9E1DF,233,225,223,12,0.185185185185185,0.894117647058824
MAGIC MOMENTS,PURPLE,E9DBE0,233,219,224,339,0.241379310344828,0.886274509803922
OLD MISSION PINK,PURPLE,D8C2CA,216,194,202,338,0.22,0.803921568627451
HIGH SOCIETY,PURPLE,CAB7C0,202,183,192,332,0.152,0.754901960784314
GOTHIC AMETHYST,PURPLE,A38B93,163,139,147,340,0.115384615384615,0.592156862745098
VELVET SLIPPER,PURPLE,846C76,132,108,118,335,0.1,0.470588235294118
PURPLE BASIL,PURPLE,5C4450,92,68,80,330,0.15,0.313725490196078
LAUREN'S LACE,PURPLE,EFEAE7,239,234,231,22,0.2,0.92156862745098
SILK SHEETS,PURPLE,EFDDDF,239,221,223,353,0.36,0.901960784313726
ROSE CLOUD,PURPLE,E2C9CE,226,201,206,348,0.301204819277108,0.837254901960784
ROSE STAIN,PURPLE,D3B6BA,211,182,186,352,0.247863247863248,0.770588235294118
COFFEE ROSE,PURPLE,A9898D,169,137,141,353,0.156862745098039,0.6
CHOCOLATE SPARKLE,PURPLE,8C6C6F,140,108,111,354,0.129032258064516,0.486274509803922
GOOSEBERRY,PURPLE,604046,96,64,70,349,0.2,0.313725490196078
MOON LILY,PURPLE,E6E6E7,230,230,231,240,0.020408163265306,0.903921568627451
CUMBERLAND FOG,PURPLE,DADBDF,218,219,223,228,0.0724637681159422,0.864705882352941
PALE VIOLET,PURPLE,C7CCD8,199,204,216,222,0.178947368421053,0.813725490196078
LILAC TIME,PURPLE,A4ABBF,164,171,191,224,0.174193548387097,0.696078431372549
VIOLET AURA,PURPLE,838BA4,131,139,164,225,0.153488372093023,0.57843137254902
GRAPE HAZE,PURPLE,606A88,96,106,136,225,0.172413793103448,0.454901960784314
EGYPTIAN VIOLET,PURPLE,3D496D,61,73,109,225,0.282352941176471,0.333333333333333
WINDSWEPT BEACH,PURPLE,E3E4E5,227,228,229,210,0.0370370370370374,0.894117647058824
RARE ORCHID,PURPLE,DBDCE2,219,220,226,231,0.107692307692308,0.872549019607843
GLACIER PEARL,PURPLE,D1D2DC,209,210,220,235,0.135802469135803,0.841176470588235
TIMELESS LILAC,PURPLE,AFB2C4,175,178,196,231,0.151079136690648,0.727450980392157
VIOLET VERBENA,PURPLE,898CA3,137,140,163,233,0.123809523809524,0.588235294117647
GREAT GRAPE,PURPLE,6B6D85,107,109,133,235,0.108333333333333,0.470588235294118
ROYAL HYACINTH,PURPLE,464B6A,70,75,106,232,0.204545454545455,0.345098039215686
WATER IRIS,PURPLE,E2E3EB,226,227,235,233,0.183673469387755,0.903921568627451
MONET'S LAVENDER,PURPLE,DDE0EA,221,224,234,226,0.236363636363636,0.892156862745098
VIOLET SHADOW,PURPLE,D1D3E0,209,211,224,232,0.194805194805195,0.849019607843137
SPRING LILAC,PURPLE,B1B3CB,177,179,203,235,0.2,0.745098039215686
FRESH LAVENDER,PURPLE,8E90B4,142,144,180,237,0.202127659574468,0.631372549019608
WILD WISTERIA,PURPLE,686B93,104,107,147,236,0.171314741035857,0.492156862745098
ROMAN VIOLET,PURPLE,4D517F,77,81,127,235,0.245098039215686,0.4
SILENT DELIGHT,PURPLE,E5E7E8,229,231,232,200,0.0612244897959181,0.903921568627451
LITTLE DIPPER,PURPLE,E4E6EA,228,230,234,220,0.124999999999999,0.905882352941177
IRRADIANT IRIS,PURPLE,DADEE6,218,222,230,220,0.193548387096774,0.87843137254902
COSMIC,PURPLE,B8B9CB,184,185,203,237,0.154471544715447,0.758823529411765
COTTON FLANNEL,PURPLE,9090A2,144,144,162,240,0.088235294117647,0.6
OLD MILL BLUE,PURPLE,6E6F82,110,111,130,237,0.0833333333333333,0.470588235294118
CHINABERRY,PURPLE,464960,70,73,96,233,0.156626506024096,0.325490196078431
SNOW STORM,PURPLE,EEEDEA,238,237,234,45,0.105263157894737,0.925490196078431
WINTER MORN,PURPLE,EAE8EC,234,232,236,270,0.0952380952380956,0.91764705882353
JAM SESSION,PURPLE,D4CFD6,212,207,214,283,0.0786516853932585,0.825490196078431
ASH GROVE,PURPLE,B9B3BF,185,179,191,270,0.0857142857142858,0.725490196078431
TIN LIZZIE,PURPLE,928A98,146,138,152,274,0.0636363636363637,0.568627450980392
SILVERADO,PURPLE,6A6472,106,100,114,266,0.0654205607476636,0.419607843137255
BLACKBERRY,PURPLE,4A4354,74,67,84,265,0.112582781456954,0.296078431372549
VIOLET ECHO,PURPLE,DFDEE5,223,222,229,249,0.11864406779661,0.884313725490196
FEBRUARY FROST,PURPLE,E0DEE3,224,222,227,264,0.0819672131147538,0.880392156862745
FROSTED LILAC,PURPLE,D3D1DC,211,209,220,251,0.135802469135803,0.841176470588235
SILVERBERRY,PURPLE,BEBBC9,190,187,201,253,0.114754098360656,0.76078431372549
PURPLE SURF,PURPLE,9B95A9,155,149,169,258,0.104166666666667,0.623529411764706
PLUM SHADE,PURPLE,78738B,120,115,139,253,0.0944881889763779,0.498039215686275
MAGIC SPELL,PURPLE,544F66,84,79,102,253,0.12707182320442,0.354901960784314
ORCHID BLOSSOM,PURPLE,E4E1E4,228,225,228,300,0.0526315789473687,0.888235294117647
VIOLET WHIMSEY,PURPLE,DAD6DF,218,214,223,267,0.123287671232877,0.856862745098039
SILVER CHALICE,PURPLE,CDC8D2,205,200,210,270,0.0999999999999999,0.803921568627451
CLOUDBERRY,PURPLE,B9B3C2,185,179,194,264,0.109489051094891,0.731372549019608
SMOKY GRAPE,PURPLE,9B8FA6,155,143,166,271,0.114427860696517,0.605882352941177
PURPLE RAIN,PURPLE,736A86,115,106,134,259,0.116666666666667,0.470588235294118
ROYAL INDIGO,PURPLE,4E4260,78,66,96,264,0.185185185185185,0.317647058823529
VIOLET HUSH,PURPLE,E5E2E7,229,226,231,276,0.0943396226415096,0.896078431372549
PALE ORCHID,PURPLE,DEDBE5,222,219,229,258,0.161290322580645,0.87843137254902
